,adf_p_target_level,adf_p_predictor_level,coint_p_value,is_cointegrated,adf_p_target_diff,adf_p_predictor_diff,mutual_info,optimal_lag_aic,granger_p_value_optimal_lag,pearson_lag_0,spearman_lag_0,pearson_lag_1,spearman_lag_1,score,rank
THREEFF2,0.0,0.629482627927426,,False,6.514243778879815e-28,0.0,0.0,10,0.0772486008233777,0.01909102867679,0.0011387059809995,0.0329023253166625,0.0257479991516092,-0.27887646686357215,505
BAMLEM3RBBLCRPIUSOAS,0.0,0.0233833711996232,,False,,,0.0153497861924116,7,0.0944936401420084,0.033346444269999,0.023322361448781,0.0505658024706187,0.0391077704791981,-0.27906061824644307,506
OBMMIUSDA30YF,0.0,0.7848454708262746,,False,4.8536132268305925e-28,1.350922415486538e-12,0.0,10,0.0904581113374615,-0.0313065491866555,-0.0394987972839142,0.0796714204234962,0.0656793636767406,-0.2791027098879276,507
IHLIDXUSTPMARK,0.0,0.31588486917338,,False,3.920540396057788e-20,0.1043744839205361,0.0,10,0.07625155502901,0.0104590665287671,-0.0006381020850137,-0.0592652025664105,-0.0386511529063027,-0.2793909051502259,508
IHLIDX20500,0.0,0.360373528280514,,False,8.233415282129107e-20,0.0023427821047721,0.034010073141852,10,0.0961257038413467,-0.0094493441219389,-0.0099067472887874,-0.0070559265694421,-0.0138191270819833,-0.27971265776709564,509
DGS2,0.0,0.6776196654487817,,False,6.514243778879815e-28,3.8838844950436943e-14,0.0,10,0.0858083751016363,0.0237018623586857,-0.0206351606164545,-0.0159315682326306,0.0078180467334769,-0.2798896477431405,510
IHLCHGFR,2.9764781123746136e-30,0.8851601548283501,,False,9.917722468117149e-14,1.1431235311075213e-10,0.0,10,0.0838714079902496,-0.0257023038948808,-0.0088221381425373,0.0595914728514039,0.0766288425720678,-0.28009611899235803,511
BAMLC0A2CAA,0.0,0.0017563916136937,,False,,,0.0581919308818488,2,0.1067561246016762,-0.0031971807759624,-0.0062171803952103,0.0236419215207472,0.0193428581073065,-0.2801226275471835,512
AMBOR90,0.0,0.0930237961693624,,False,3.1528540308330485e-20,0.0264298447137185,0.0,10,0.0788820026539201,-0.0039848195451493,0.0097814402382871,0.0221706362783313,0.0105111921779198,-0.2801761750832244,513
BAMLEMNFNFLCRPIUSOAS,0.0,0.042194001523553,,False,,,0.037928643146337,9,0.1096645186216849,0.0332800691078501,0.0271641525432216,0.0396967024439721,0.0327654006304244,-0.28023565665429945,514
DEXTHUS,0.0,0.3535444618877403,,False,4.406497512349184e-28,3.5426745375753397e-20,0.0,10,0.0850573295223613,-0.0055516309446722,-0.0291188251613723,0.1458397928877015,0.1414284237066621,-0.28055588619834004,515
POLRECDP,0.0,0.4742043687731535,,False,1.2131885142191438e-12,0.0,0.0,8,0.077225542364916,-0.0006133877398358,-0.0007235001126061,-0.0630202515845101,-0.0425814557564211,-0.2807565281607222,516
IHLCHGCATPMEDITECH,2.9764781123746136e-30,0.13164289023259,,False,9.917722468117149e-14,1.8941691448148121e-19,0.0,10,0.0907461389438501,-0.0142559837966324,-0.0336569180027464,-0.0343500377138071,-0.0058678176597372,-0.2815071653976022,517
IHLCHGFRTPHOTO,2.9764781123746136e-30,0.94209571388704,,False,9.917722468117149e-14,6.8262421315412735e-19,0.0,10,0.0850254280583653,0.0003693684364187,0.0245272585897385,0.0182040354391334,0.0145239782060575,-0.2815205085207304,518
DEXJPUS,0.0,0.6768785484364164,,False,4.406497512349184e-28,7.017690489306285e-30,0.0,10,0.1021450156332322,0.0436485860885705,0.0492082274961839,0.0231024069105547,-0.0018968382251932,-0.2815723248948174,519
RIFSPPNA2P2D07NB,0.0,0.8215736117910584,,False,6.201417787255242e-28,0.0002314972772158,0.0,10,0.0922758024990847,-0.0090775409639382,0.0430350630126741,-0.0310259919217955,-0.038973648178947,-0.28169906060197264,520
IHLIDX39340,0.0,0.1813642356401025,,False,8.233415282129107e-20,0.0004063434323801,0.0,10,0.0911250769826804,-0.028303286931308,-0.018865326259515,-0.0062047592023681,-0.0298153950945874,-0.28173316947398985,521
IHLCHGFRTPMANA,2.9764781123746136e-30,0.9505570104902474,,False,9.917722468117149e-14,3.584203252440113e-21,0.0256453305236616,10,0.1017406621197689,0.0184468342884469,0.0191655099019668,0.0257539066740295,0.0366463978478853,-0.2818059643241339,522
THREEFY3,0.0,0.6788116476760175,,False,6.514243778879815e-28,0.0,0.0,10,0.0855587946317854,0.0197197548024529,0.0022743556144562,0.0296674566722438,0.0285481704250594,-0.28202410681102325,523
IHLIDXNEWNSAFR,0.0,0.0416430071782331,,False,,,0.0,6,0.0964835699830735,-0.0223339153490485,-0.0425452060424873,-0.0221764356793182,-0.0460296312629165,-0.2821055158540758,524
IHLIDXGBTPCLSA,0.0,0.2906232748597546,,False,3.920540396057788e-20,0.0013611218096884,0.0192455666904582,10,0.1066656011985299,0.0240069769387518,0.0301433825831037,-0.0186447901404901,-0.0049688212664742,-0.2834020911891348,525
RIFSPPAAAD15NB,3.0894398598537657e-11,0.7421394568204923,,False,1.8003860784540127e-20,0.019952666077692,0.011973538544205,10,0.1085171010129319,-0.0353892416984087,-0.0385501845307223,0.0378904647143401,0.0229611758056846,-0.28361819007341865,526
IHLIDX14260,0.0,0.0894360926821685,,False,8.233415282129107e-20,7.361942790789374e-06,0.0097274234189193,10,0.1138872745601572,0.0753712880088555,0.0176511695389524,-0.0245208908852841,0.0029828149503876,-0.2843071793854982,527
IHLIDXGBTPHUMARESO,0.0,0.3928101950404291,,False,3.920540396057788e-20,0.0551198493678753,0.0274333876755918,10,0.1076236510637507,0.0297266962102917,0.0002297561852611,-0.0482399307435736,-0.0328769204330732,-0.2845671376508267,528
THREEFY2,0.0,0.6964840088601043,,False,6.514243778879815e-28,0.0,0.0156106396375803,10,0.1001055914481026,0.0185858583672837,0.000810542481151,0.0246026909606834,0.0292762162169925,-0.28498046856688153,529
IHLCHGUSTPEDIN,2.9764781123746136e-30,0.8066409590021024,,False,9.917722468117149e-14,1.5896430281608338e-21,0.0161194682437009,10,0.1088976735434436,0.0366200812628484,0.0167439486942522,-0.0583701403525773,-0.0325863900125137,-0.2849987727729271,530
EFFR1,0.0,0.8016465132178201,,False,6.514243778879815e-28,1.720502178890139e-05,0.0016326066162684,10,0.1026158079824873,0.0420482056432981,-0.0110798310362424,-0.0683785944386997,-0.018269528277938,-0.2854069982017872,531
BAMLEMHYHYLCRPIUSOAS,0.0,0.0454677789046472,,False,,,0.0545204243757186,7,0.1308142663435983,0.0319543655968921,0.0257058637688227,0.0432386690556986,0.0363365826115173,-0.2856555987257241,532
BAMLEMLLLCRPILAUSOAS,0.0,3.921296331395186e-08,,False,,,0.0295813821061985,7,0.1159437902244619,0.0240552551445442,0.0235256183614435,0.0387706608932848,0.0355675243834579,-0.28570315231794624,533
BAMLEM4RBLLCRPIUSOAS,0.0,0.0178963776538974,,False,,,0.0215882731637382,7,0.1152195957307808,0.0313611018064036,0.0250417342077672,0.0381604422507171,0.0316839464598097,-0.2861299000581476,534
IHLCHGAUTPMANA,2.9764781123746136e-30,0.2361578253923695,,False,9.917722468117149e-14,6.524477177361803e-19,0.0230593621266739,10,0.1094286018941984,-0.0223236993326974,-0.0041665099900181,-0.0243755450365524,-0.0090896633451146,-0.28651054740007303,535
IHLIDX31540,0.0,0.0957553725678068,,False,8.233415282129107e-20,0.0013593767191675,0.0,10,0.0986414205343989,0.0136782449910776,-0.0066693554419066,-0.0373424906068053,-0.0023631708615363,-0.2874218081704611,536
THREEFF1,0.0,0.6879852156859392,,False,6.514243778879815e-28,0.0,0.0,10,0.0995532054763431,0.0165041637355605,-0.0028961146209414,0.0240608682797909,0.0286942082664445,-0.28788125435488704,537
AMERIBOR,0.0,0.7796876586016894,,False,3.1528540308330485e-20,0.0006071088586397,0.0527782208533698,10,0.1436424464755557,-0.0840243107318951,0.0049090491413983,0.0799903592754232,0.0580315061843855,-0.288007998432219,538
BAMLEMRLCRPILAOAS,0.0,5.317666129600143e-07,,False,,,0.0088094306026782,7,0.1108268185540192,0.0226581702870541,0.0214247889497018,0.039935844779134,0.0360667506643722,-0.2881605453773965,539
IHLIDX28140,0.0,0.0573737570028649,,False,8.233415282129107e-20,0.0066520224565132,0.0,10,0.1056188630268454,0.0025914274244212,-0.0352088480727875,-0.0222384729718703,-0.0066667273361835,-0.2884675176610173,540
IHLIDX25540,0.0,0.0920947085126355,,False,8.233415282129107e-20,0.0020230579578092,0.0250364615205977,10,0.115636941756709,0.025453402729427,-0.0018509387514288,-0.0422579306934366,-0.025582634998381,-0.2885170502504785,541
RPONMBSD,0.0,1.446441662127692e-09,,False,,,0.0031383154148945,10,0.1002874474148848,-0.007050188815438,-0.00199050207104,-0.0122300233272593,0.0041096707550762,-0.2885832467943273,542
IHLIDX37100,0.0,0.1414873184034981,,False,8.233415282129107e-20,2.2008622565060298e-11,0.0328043224638405,10,0.117862913969749,0.0112123354794675,0.0058331925081764,-0.0335227047368857,-0.007609890400128,-0.28887974829636714,543
RIFSPPNA2P2D60NB,0.0,0.8314132932741265,,False,3.531612957455708e-27,3.880146413712145e-07,0.0313017730883049,10,0.1175195608221567,0.0098784578663863,-0.0043286194218373,0.0151083050706825,0.0004923441497683,-0.28932676198237933,544
OBMMIJUMBO30YF,0.0,0.8468259096898376,,False,4.8536132268305925e-28,1.6811642831705284e-24,0.00543562922965,10,0.1180924603225902,0.035177662039172,0.032894777708577,0.0482334885622762,0.0217877207213175,-0.2893426143083312,545
VXAPLCLS,0.0,0.0005158719589546,,False,,,0.0968780141622285,1,0.2174932053817471,-0.1503023944431131,-0.1254369940260668,0.0518202324854218,0.0386428127614348,-0.29004774047333515,546
CBETHUSD,0.0,0.197271324192029,,False,6.399840956447253e-28,3.9579606675362724e-29,0.0715212166948724,10,0.2222573280588779,0.1376853004118758,0.2041516956520771,-0.1648784190696887,-0.2002222360848002,-0.29041498827818146,547
DTB1YR,0.0,0.708322384174534,,False,6.514243778879815e-28,9.904585561962293e-07,0.0091313935821801,10,0.1184899980088245,0.0391928865551627,-0.0077486776223934,-0.0380503172837347,0.0040012684098758,-0.2908755640693381,548
IHLCHG10420,2.9764781123746136e-30,0.0280449865348026,,False,,,0.0,4,0.1212677985900741,-0.024630911651665,-0.0513686529145851,-0.0262169082447317,-0.0558341726072392,-0.2909071629794046,549
IHLIDX48620,0.0,0.0001878846561352,,False,,,0.0238499947237422,3,0.1339023028765305,-0.0219508601043724,-0.0515729619935351,-0.0232588635447703,-0.0539734572024725,-0.291438539996073,550
DGS1,0.0,0.7082883078097981,,False,6.514243778879815e-28,5.678239226515563e-07,0.0,10,0.118638651201868,0.0440606499513933,-0.0044181655020601,-0.0463265264288063,0.0113253827223749,-0.29260757893540185,551
IHLCHG25540,2.9764781123746136e-30,0.2068909801023618,,False,9.917722468117149e-14,1.2030370409182429e-06,0.0019826547824557,10,0.1193366875867139,0.0147834059561696,0.0293994248131384,-0.0324123282913298,-0.0512334820555026,-0.2929198610012636,552
IHLIDXUSTPPROJMANA,0.0,0.1596265205281078,,False,3.920540396057788e-20,0.0286799327648534,0.0,10,0.1176499783458875,0.0254921097493687,-0.0117609929721006,-0.0400588805498234,-0.0400846804705186,-0.2933346810662081,553
IHLCHGFRTPPRMA,2.9764781123746136e-30,0.619987362398996,,False,9.917722468117149e-14,2.951911081306506e-11,0.0,10,0.1157313431504587,-0.0225182510221898,0.0034741994096619,0.0697865260873394,0.0803888342790823,-0.29369329221699825,554
IHLCHGAUTPLOGISUPP,2.9764781123746136e-30,0.4708666708640794,,False,9.917722468117149e-14,2.682484037892107e-11,0.0042767757319488,10,0.1213295419350187,0.0119928267237084,0.0246614656197754,-0.0008610817787157,0.0071825949706891,-0.29401103239326937,555
BAMLC1A0C13YSYTW,0.0,0.7478269067209691,,False,3.1528540308330485e-20,2.428802950959252e-10,0.0242932335460928,10,0.1323753356603338,0.0158866203507352,-0.0247671946780917,0.0653191219881883,0.0879517449261089,-0.2940261060520323,556
BAMLC1A0C13YEY,0.0,0.7499988426255896,,False,3.1528540308330485e-20,2.78671944641093e-06,0.0,10,0.1196865774214,0.0170389406592014,-0.0202147017996878,0.063789244016909,0.0756219537010358,-0.29414926672267105,557
BAMLC0A2CAAEY,0.0,0.803280516236843,,False,3.1528540308330485e-20,0.0,0.0211810721748766,10,0.1260075318328852,-0.0018136864328498,-0.0143636979168715,0.1034238114198205,0.0893694902532459,-0.2945490598632066,558
IHLCHGNEWGB,2.9764781123746136e-30,0.3378683090696115,,False,9.917722468117149e-14,7.910275586567431e-20,0.0094622152019154,10,0.1237308440661295,-0.0043070455130402,0.0233884299615815,0.0694287254350405,0.0364439295030363,-0.2948303470386065,559
FIN59AAAMT,0.0,0.0845780250046863,,False,6.514243778879815e-28,8.480491462059609e-22,0.0,10,0.1158610796516237,-0.0053226466264662,-0.0096834006344179,0.0310749572095338,0.0224134020241149,-0.29484382713456114,560
IHLIDXDETPARCH,0.0,0.7866524843831209,,False,3.920540396057788e-20,0.0001992980938451,0.0204512180253391,10,0.1310437804370219,0.0188012632208413,0.0156160076215515,0.0112574923345345,-0.0070047922135577,-0.29488554148550167,561
AMBOR90T,0.0,0.370642384703483,,False,2.4819150912608547e-24,0.0083334924706355,0.0,10,0.1372421176786264,0.0504469173190916,0.0455498080956468,-0.0069126195759364,-0.0036458430913195,-0.2952971745299768,562
BAMLH0A3HYC,0.0,0.0119560126633934,,False,,,0.0042392431500579,10,0.1163455170370941,1.4665484230257098e-05,0.0024190148274257,0.0302928804382117,0.0292188554971353,-0.2954469901536605,563
IHLCHGFRTPCLSA,2.9764781123746136e-30,0.9112432242970204,,False,9.917722468117149e-14,5.375226157950547e-07,0.0,10,0.1280746596169797,0.0325561967971029,0.0248105273888028,0.0253737191214263,0.0305944249839459,-0.29549319142820135,564
IHLCHG12540,2.9764781123746136e-30,0.032497549621974,,False,,,0.0084317599210481,5,0.1378172889553405,-0.0194163847465837,-0.0494474033175128,-0.0220809021614682,-0.0535562773025977,-0.2965541847915169,565
OECDNMERECDP,0.0,3.7353342589883384e-16,,False,,,0.0,4,0.1337634322586592,0.0500106692386095,0.0171241015893853,-0.0111215360254741,-0.0170835297665616,-0.29679189582066423,566
IHLCHGCATPNURS,2.9764781123746136e-30,0.3967144193251,,False,9.917722468117149e-14,7.554503681889598e-06,0.0,10,0.121923695504689,-0.0056160276297199,-0.0114068938995027,-0.0190526795369771,0.0123864201354176,-0.2970671860489533,567
IHLCHGAUTPRETA,2.9764781123746136e-30,0.7605893389882575,,False,9.917722468117149e-14,1.3907999612366766e-10,0.0,10,0.1204869131494878,0.0062173798370695,-0.0010786974645657,-0.0280367589289468,-0.0171485513331918,-0.2974651575296316,568
IHLCHG35380,2.9764781123746136e-30,0.1797729746386814,,False,9.917722468117149e-14,0.0028081272403705,0.0,10,0.132436203399208,-0.0279263851991861,-0.0259207617589928,-0.0598631826942495,-0.0271183857525435,-0.2975897666638653,569
T10Y3M,0.0,0.771564839783265,,False,6.514243778879815e-28,0.0,0.0276807378083381,10,0.1374675835235729,0.003380005206373,0.0126622614578983,0.0621557798335872,0.0230360715987214,-0.29784665918133446,570
ECBESTRTOTVOL,0.0,0.1657006039882513,,False,1.470736506394049e-26,7.985997291727198e-26,0.0253991142079006,10,0.14611332667568,-0.0054427989777616,-0.0474886910434525,-0.0155343891402024,0.0225852088954761,-0.2980723588265705,571
RIFSRPF02ND,0.0,0.7890220646057129,,False,3.1528540308330485e-20,0.0002445311215635,0.0,10,0.1550757242490175,-0.0848720049384012,-0.0533772010804616,0.075222940014024,0.0671007393945438,-0.2982053690977207,572
DFEDTARU,0.0,0.7890220646057129,,False,3.1528540308330485e-20,0.0002445311215635,0.0,10,0.1550757242490175,-0.0848720049384012,-0.0533772010804616,0.075222940014024,0.0671007393945438,-0.2982053690977207,573
RIFSPBLPND,0.0,0.7890220646057149,,False,3.1528540308330485e-20,0.0002445311215635,0.0,10,0.1550757242490175,-0.0848720049384012,-0.0533772010804616,0.075222940014024,0.0671007393945438,-0.2982053690977207,574
DFEDTARL,0.0,0.7890220646057128,,False,3.1528540308330485e-20,0.0002445311215635,0.0,10,0.1550757242490175,-0.0848720049384012,-0.0533772010804616,0.075222940014024,0.0671007393945438,-0.2982053690977207,575
DPCREDIT,0.0,0.7890220646057129,,False,3.1528540308330485e-20,0.0002445311215635,0.0,10,0.1550757242490175,-0.0848720049384012,-0.0533772010804616,0.075222940014024,0.0671007393945438,-0.2982053690977207,576
IHLIDXFRTPMECO,0.0,0.0754421993545271,,False,3.920540396057788e-20,3.5523686459317366e-05,0.0090989009558666,10,0.1366269716887279,0.0325258530455808,0.0128173428091366,0.0135047854148345,0.0049859651693269,-0.29829668889884614,577
AB2140AAVOL,0.0,3.269844057058395e-27,,False,,,0.0,3,0.13299093818245,0.0094295892686232,0.0290739337682233,-0.0211836542291657,-0.0297606163443663,-0.29934602296929536,578
NONFIN2140AAAMT,0.0,4.3683167483056654e-14,,False,,,0.0221496394483002,2,0.1558531470267221,0.0403255973283687,-0.042636170015295,-0.0533873508992608,-0.0273165405226411,-0.29961515418666246,579
IHLIDXDETPSOFTDEVE,0.0,0.93749162495315,,False,3.920540396057788e-20,2.712436780564704e-06,0.0003163794867759,10,0.1289360147810196,-0.0031266577513389,-0.0086316933514465,-0.0393915390409878,-0.025679349693043,-0.3003352949047742,580
IHLIDX21340,0.0,0.000102236875547,,False,,,0.0442643772830311,4,0.1697029457924454,-0.0233701889038363,-0.0573323099429568,-0.0234751541760603,-0.0580406134930112,-0.3009580529756926,581
DFF,0.0,0.7862249274886837,,False,3.1528540308330485e-20,0.0002314051646021,0.0095327177660822,10,0.1577257442532021,-0.0822323287590465,0.0179390497584748,0.0720681044289621,-0.0167082359139477,-0.30116661629631225,582
IHLCHG17820,2.9764781123746136e-30,0.1598142169447359,,False,9.917722468117149e-14,6.444855255492299e-13,0.033137617904706,10,0.1576508489117294,-0.024551142037566,-0.0250678611173357,-0.0305027609254453,0.013828383015699,-0.3014709156682604,583
IHLIDXNSAAU,0.0,0.0832492740392957,,False,3.920540396057788e-20,1.987215025730673e-12,0.0229078954594807,10,0.1464157625014665,-0.0206394523363206,-0.003550723180686,-0.0190831904548492,-0.0099859869205441,-0.3015657083569898,584
IHLCHGAUTPREALESTA,2.9764781123746136e-30,0.5910207568289743,,False,9.917722468117149e-14,1.744642373654325e-11,6.011623066415339e-05,10,0.1626417296503198,0.0588886474684043,0.0704919602413712,-0.0456351251026242,-0.0334053721991505,-0.30210660784301757,585
RUSRECDP,2.0349895712016825e-30,1.238905421860046e-12,,False,,,0.0,4,0.1488247408967971,0.055838320406481,0.0168244046747014,-0.0155585187107982,-0.0216768920190007,-0.3022636238506006,586
IHLCHGAUTPMECO,2.9764781123746136e-30,0.4396058975907531,,False,9.917722468117149e-14,1.5292409373935594e-07,0.0,10,0.1434119883315981,-0.0490730947173951,-0.0018443156978913,0.0061352406166616,-0.0313021799711588,-0.3022730542911106,587
IHLIDXUSTPHOTO,0.0,0.0564515923596603,,False,3.920540396057788e-20,4.668061546505365e-10,0.0147282070529435,10,0.158773033482719,-0.0291344016147568,-0.0520951358651986,-0.0280207471416135,-0.0195520024916274,-0.3024406182345034,588
RIFSPPNAAD07NB,3.700866519265408e-24,0.8570179194940241,,False,3.842764222168925e-21,9.777921380425705e-30,0.0312176885550363,10,0.1602904939618062,-0.0280965700999358,0.0199305534944947,0.0366222838118016,0.0184549993558779,-0.30306994751427213,589
THREEFY1,0.0,0.7048619015231903,,False,6.514243778879815e-28,0.0005328432034385,0.0034534530165699,10,0.1397809937357345,0.0194777751644184,0.0012742753920731,0.0167874939516558,0.0274490595464953,-0.30314650183533065,590
IHLIDXAUTPPHAR,0.0,0.2431703541523352,,False,3.920540396057788e-20,1.9526596244674816e-27,0.0,10,0.1455347127212144,-0.0382787479902994,-0.009471018197149,0.0248569026179894,0.0198086408350996,-0.3034389084697409,591
IHLCHGCATPEDIN,2.9764781123746136e-30,0.7245659802637547,,False,9.917722468117149e-14,1.244012723147498e-13,0.0628248415232262,10,0.1837490279458768,-0.0290689417530659,-0.0441287971756404,0.0031302632979915,0.0062528707669842,-0.30361486898083484,592
IHLCHGCATPDRIV,2.9764781123746136e-30,0.6685686264159982,,False,9.917722468117149e-14,1.7235257929519805e-19,0.0374428904800629,10,0.1752767183734639,-0.0374314209209671,-0.0525371632742377,0.0294813143231172,-0.0307595871693439,-0.30362525083385256,593
RPMBSD,0.0,9.940979170532236e-10,,False,,,0.0016403271094895,10,0.1372717269475716,-0.0069508850761789,-0.0003599830721217,-0.0108766656600945,0.0033077383156282,-0.3038495385423007,594
SOFR90DAYAVG,0.0,0.0711894416056457,,False,6.514243778879815e-28,0.0389086593584399,0.0049791782230381,10,0.1420025505830467,-0.0112737250881848,0.0066097608373129,0.0178145680266987,0.0191124524990716,-0.3040168359960613,595
MKT1020MKTVOL,0.0,0.0488242152021432,,False,,,0.0,10,0.1436955701213899,-0.0099760849809235,-0.0239366327794917,0.0332317532306265,0.0146524127167655,-0.3040869562725145,596
IHLIDXUSTPDENT,0.0,0.0001550775596267,,False,,,0.0008369016136371,10,0.1470730851699041,-0.011327514794752,-0.034220041463908,-0.0127979338832255,-0.0375453851516267,-0.3041070981193682,597
IHLCHG39340,2.9764781123746136e-30,0.0381648921526523,,False,,,0.0,6,0.1569647937168907,-0.0238894123373578,-0.0510722107106984,-0.0234891762521105,-0.0531586796292644,-0.3052897551819506,598
IHLCHGGBTPCOSOSE,2.9764781123746136e-30,0.8842850606675581,,False,9.917722468117149e-14,3.795458953133339e-20,0.0,10,0.1438663449954383,-0.0108249560446613,0.0106450465916404,0.0041881478592693,0.0249966269193918,-0.3053995377345452,599
DTP10J25,0.0,0.8356908188648845,,False,4.039785594802064e-22,3.058490171222852e-09,0.0498252227350466,10,0.1854029475200491,-0.0287640376448209,-0.0555984983770927,0.0874448807233234,0.1013776981742251,-0.30575988085881894,600
IHLIDXUSIL,0.0,0.128455294598426,,False,3.920540396057788e-20,0.026680969108039,0.0435763437218494,10,0.1790111367351638,0.0505839413594912,0.0171267598107961,-0.0615159614367693,-0.0330183342977764,-0.3061181158326669,601
IHLIDXAUTPCONS,0.0,0.102772420985676,,False,3.920540396057788e-20,4.9386998655067626e-17,0.0071992179026607,10,0.1480345063688386,0.0027066570510504,-0.0076750124553339,-0.0466276596444777,-0.0054783575951067,-0.3067357920163649,602
IHLCHGGBTPLEGA,2.9764781123746136e-30,0.6185424487795412,,False,9.917722468117149e-14,1.1796662680165776e-10,0.0,10,0.1524721090607112,-0.0185883481689208,0.0231766347759051,-0.0276092788969538,-0.0295223721053026,-0.3068123453298019,603
IHLCHGCATPMECO,2.9764781123746136e-30,0.2220373649427102,,False,9.917722468117149e-14,1.457146570905703e-18,0.0105163808700816,10,0.1585046048027095,0.020377842604354,-0.0241063846130456,-0.0409010514806014,-0.0355909310966189,-0.3068501430253275,604
AAAFF,0.0,0.6853856731542494,,False,5.9050667532656975e-28,7.911388761277912e-22,0.0,10,0.1580233543531463,0.0579105074459366,-0.0050782732548484,0.0387638368448597,0.0491605611582959,-0.30691046367118,605
IHLIDXGBTPPHAR,0.0,0.8648858357540802,,False,3.920540396057788e-20,1.0902328821337128e-25,0.0,10,0.1499438141810444,0.0059808712054947,-0.0230998057334805,-0.0548353223023958,-0.0206701191870573,-0.30706945797852025,606
IHLIDXNEWUS,0.0,0.0825285604234992,,False,3.920540396057788e-20,5.994828989282109e-06,0.0007541896009728,10,0.1619598745301637,0.0573580208017099,0.0177383552886144,-0.0203075549696858,-0.0280827199786847,-0.3071234742828385,607
DTP10L24,0.0,0.7809990681377156,,False,4.104373006363181e-26,0.0038002502118064,0.0071540472562654,10,0.1681958248943958,-0.029824088386431,-0.0564216391827483,0.049102064961216,0.0863742060530899,-0.30722294774958736,608
IHLIDXCATPHUMARESO,0.0,0.4595792873575847,,False,3.920540396057788e-20,7.848468795518252e-06,0.0218257099215972,10,0.1558904781499988,0.0002205505547249,-0.0034287367111072,-0.0023148899011088,-0.0157220856757003,-0.3076261205490969,609
IHLIDXFRTPADMIASSI,0.0,0.2111192075495273,,False,3.920540396057788e-20,7.366143447409638e-07,0.0,10,0.1548246184270474,0.0160967374225826,0.0267675569688352,0.0101930344443085,0.0244767863739397,-0.3076434179316772,610
IHLIDXUSTPFOPRSE,0.0,0.0662363296285859,,False,3.920540396057788e-20,3.346953915988565e-05,0.0163740339045639,10,0.160531623646923,0.0269958011418686,-0.0057188464999679,-0.0356124904734638,-0.0173732522473322,-0.30766637791367274,611
IHLIDXAUTPCLSA,0.0,0.2019690414364172,,False,3.920540396057788e-20,4.1334164903617955e-07,0.0,10,0.1487180966355144,0.009286872110735,0.0068690977578575,-0.0075827488682167,-0.0045285943021425,-0.3078716416673466,612
IHLIDX17140,0.0,0.1115510408082721,,False,8.233415282129107e-20,0.0003086247546209,0.0275435125892768,10,0.1748317687489633,0.0563801538906915,0.0077326573479582,-0.016055780841164,-0.0112427800211436,-0.30801272385786505,613
IHLIDX17460,0.0,0.0839190863304147,,False,8.233415282129107e-20,0.002703706840328,0.0,10,0.1493267783019717,0.0105207463503189,0.0058656701096409,-0.0403467280951659,-0.0168200984822679,-0.3080920696747927,614
IHLIDXGBTPTHER,0.0,0.6474181640640944,,False,3.920540396057788e-20,3.5529280194392416e-23,0.0,10,0.1514243997819437,-0.0119688710863144,-0.00498126934784,-0.0505435835237464,-0.0198715047683697,-0.30887474586936203,615
IHLCHGFRTPINSU,2.9764781123746136e-30,0.8127991402732593,,False,9.917722468117149e-14,2.519386381621248e-18,0.0,10,0.1552937123372648,-0.0130354269832537,0.0173296386600512,0.0273777147274499,0.0600738493532414,-0.3090809783705754,616
IHLIDX35380,0.0,0.0004767522271823,,False,,,0.0346159408021566,3,0.1833790740586618,-0.019689530475156,-0.0465039994120474,-0.0203240710175988,-0.0494967896296317,-0.3098090884743131,617
NONFIN1020AAAMT,0.0,5.484947254666529e-06,,False,,,0.0,2,0.1665977488799525,0.0515268740661279,0.0166949742809155,0.0191479979794186,0.0323177242235995,-0.3098169147172767,618
EFFR99,0.0,0.7814347323279431,,False,6.514243778879815e-28,0.0002984071866373,0.0,10,0.1688284967408908,-0.0547535689227416,0.0180866621536048,0.0647935135275632,0.0292203467193215,-0.3102473755887217,619
IHLCHGGBTPVETE,2.9764781123746136e-30,0.7038396219492312,,False,9.917722468117149e-14,1.873056170462651e-09,0.0268505694611653,10,0.1814833946138601,-0.0418057770674416,-0.0265639551480361,-0.0089483075780233,0.0050610000087307,-0.31038627073176317,620
IHLIDXGBTPPECAHOHE,0.0,0.4993716497678358,,False,3.920540396057788e-20,7.051178816483712e-05,0.0,10,0.1569903926521748,0.0038711616820785,0.0148112614648648,0.0017692302202071,0.0019576647081284,-0.3109279147461756,621
IHLCHG14860,2.9764781123746136e-30,0.2143702175407535,,False,9.917722468117149e-14,1.6708547074857946e-05,0.0,10,0.1637244614985413,-0.0065936573270055,0.0351979947989864,-0.0322994091475979,-0.0121114299639388,-0.3113106193868173,622
BAMLC0A4CBBB,0.0,0.0414831272121841,,False,,,0.0119916100136001,10,0.1618526962738294,0.0070875535526383,0.0009232220825392,0.0275721139907215,0.0228388715088355,-0.311541678943294,623
MAJOR5ASIARECD,0.0,0.6137315833426888,,False,1.2131885142191438e-12,0.0,0.0,6,0.1610131138283994,-0.0071442257999311,-0.0116084639768618,-0.0147052292889571,-0.0255178214223451,-0.3125299765536805,624
IHLIDXFRTPHOTO,0.0,0.3399977014952964,,False,3.920540396057788e-20,2.2215242463459413e-24,0.0,10,0.1603350483141201,0.010808596480248,0.0008575847660179,0.0178969208777973,0.0122523464650431,-0.31296740120102146,625
